end_point,begin_year,end_year,scraper_type,whitelisted,name,state,country,govt_level,meeting_bodies
http://tx-plano.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Plano,TX,USA,Municipality,"['2020 Census Complete Count Committee', '2021 Bond Referendum Citizen Advisory Committee', '457 Oversight Committee', 'Animal Shelter Advisory Committee', 'Board of Adjustment', 'Building Standards Commission', 'Catastrophic Illness/Extended Sick Leave Board', 'Civil Service Commission', 'Community Relations Commission', 'Comprehensive Plan Review Committee', 'Cultural Affairs Commission', 'Downtown Plano Public Improvement District', 'Heritage Commission', 'Library Advisory Board', 'Multicultural Outreach Roundtable', 'Parks and Recreation Planning Board', 'Photographic Traffic Signal Advisory Committee', 'Planning and Zoning Commission', 'Plano Health Facilities Development Corporation Board', 'Plano Housing Authority ', 'Retirement Security Plan Committee ', 'Risk Pool Trustees', 'Self Sufficiency Committee', 'Senior Advisory Board', 'Tax Increment Financing Reinvestment Zone No. 2 Board', 'Tax Increment Financing Reinvestment Zone No. 3 Board', 'The Arts Center of North Texas']"
http://tx-portarthur.civicplus.com/AgendaCenter,2017,2017,civicplus,TRUE,Port Arthur,TX,USA,Municipality,['City Council']
http://tx-portland.civicplus.com/AgendaCenter,2013,2013,civicplus,TRUE,Portland,TX,USA,Municipality,['City Council Meeting']
http://tx-portofgalveston.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Port of Galveston,TX,USA,Other,"['Board Meetings', 'Cruise Committee Meeting Agendas', 'Executive Committee Meetings', 'Finance Committee Meetings', 'Galveston Port Facilites Corporation Meetings', 'Goals and Objectives Meetings', 'Pension Plan Committee Meetings']"
http://tx-poteet.civicplus.com/AgendaCenter,2017,2020,civicplus,TRUE,Poteet,TX,USA,Municipality,"['City Council', 'Election Post', 'Planning and Zoning', 'Possible Quorum']"
http://tx-roanoke.civicplus.com/AgendaCenter,2009,2020,civicplus,TRUE,Roanoke,TX,USA,Municipality,"['Al & Lula Mae Slaughter Park Foundation', 'Charter Review Commission', 'City Council', 'Keep Roanoke Beautiful Board', 'Park Board', 'Planning & Zoning Commission', 'Roanoke Historical Society Board', 'Type A Economic & Industrial Development Corporation', 'Type B Community & Economic Development Corporation', 'Zoning Board of Adjustment']"
http://tx-rockport.civicplus.com/AgendaCenter,2018,2020,civicplus,TRUE,Rockport,TX,USA,Municipality,"['Aransas County Alliance Local Government Corporation', 'Building and Standards Committee', 'City Council', 'Comprehensive Plan Update', 'Municipal Court', 'Parks Advisory Board', 'Planning and Zoning', 'Public Hearing Notices', 'Swimming Pool Advisory', 'Tree & Landscape Committee Agenda', 'Zoning Board of Adjustment']"
http://tx-sanbenito.civicplus.com/AgendaCenter,2006,2020,civicplus,TRUE,San Benito,TX,USA,Municipality,"['Board of Adjustments', 'City Commission', 'City Commission', 'CIVIL SERVICE BOARD', 'Community Grants and Programs', 'Economic Development Corporation', 'HOTEL OCCUPANCY TAX COMMITTEE', 'Library Board', 'Planning & Zoning Board', 'Special Events Board', 'Traffic Safety Board', ""Veterans' Board""]"
http://tx-sanmarcoscity.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,San Marcos City,TX,USA,Municipality,"['Airport Advisory Board', 'Animal Shelter Advisory Committee', 'Arts Commission', 'Cemetery Commission', 'Charter Review Commission', 'Citizen Utility Advisory Board', 'City Council', 'CodeSMTX Think Tank', 'Community Improvements Program Task Force', 'Comprehensive Plan Oversight Committee', 'Construction Board of Appeals', 'Convention & Visitor Bureau Board', 'Economic Development Board', 'Ethics Review Commission', 'Historic Preservation Commission', 'Housing Authority', 'Human Services Advisory Board', 'Library Board', 'Main Street Advisory Board', 'Neighborhood Commission', 'Parking Advisory Board', 'Parks & Recreation Advisory Board', 'Planning & Zoning Commission', 'San Marcos Commission on Children & Youth', 'San Marcos Youth Commission', 'Senior Citizen Advisory Board', 'Sunset Advisory Commission', 'TIRZ Number 5 Board', 'Veteran Affairs Advisory Committee', 'Zoning Board of Adjustments & Appeals']"
http://tx-seabrook.civicplus.com/AgendaCenter,2010,2020,civicplus,TRUE,Seabrook,TX,USA,Municipality,"['City Council', 'Board of Adjustment', 'Building and Standards Commission', 'Charter Review Commission', 'Civil Service Commission', 'Economic Development', 'Ethics Review Commission', 'Master Plan Review Commission', 'Open Space and Trails Committee', 'Planning and Zoning Commission', 'Public Notice', 'Public Safety Committee', 'itizen Resource Center']"
http://tx-selma.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Selma,TX,USA,Municipality,"['City Council', 'Historical & Parks Commission', 'Municipal Development District', 'Planning & Zoning Commission', 'Retama Development Corporation']"
http://tx-shenandoah.civicplus.com/AgendaCenter,2017,2020,civicplus,TRUE,Shenandoah,TX,USA,Municipality,"['City Council', 'Civic Club', 'Municipal Development District', 'Planning & Zoning Commission']"
http://tx-snyder2.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Snyder,TX,USA,Municipality,"['City of Snyder Agendas and Minutes', 'City of Snyder Building Standards Commission', 'City of Snyder Planning & Zoning Comission Agendas and Minutes', 'TIF Board of Directors Agenda', 'ontact Us']"
http://tx-southlake.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Southlake,TX,USA,Municipality,"['City Council', '2035 Corridor Planning Committee', '2035 Health & Wellness Master Plan Committee', 'Audit Committee', 'Building Board of Appeals', 'Capital Improvement Advisory Committee', 'Community Engagement Committee', 'Community Enhancement and Development Corporation', 'Crime Control and Prevention District Board of Directors', 'Library Board', ""Mayor's Advisory Committee"", ""Mayor's Alliance for Unity and Culture"", 'Metroport Teen Court Advisory Board', 'Parks and Recreation Board', 'Planning and Zoning Commission', 'S.K.I.L. (Southlake Kids Interested in Leadership)', 'S.P.A.R.K. (Students and Parents Against Risks to our Kids)', 'S.P.I.N. (Southlake Program for the Involvement of Neighborhoods)', 'Senior Advisory Commission', 'Southlake Arts Council', 'Southlake Parks Development Corporation', 'Southlake Youth Action Commission', 'Tax Increment Reinvestment Zone (T.I.R.Z.) Number One Board of Directors', 'Texas Department of Transportation', 'Zoning Board of Adjustment']"
http://tx-sunnyvale.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Sunnyvale,TX,USA,Municipality,"['Town Council', '4A Development Corporation', '4B Development Corporation', 'Board of Adjustments', 'Capital Improvements Advisory Committee', 'Ethics Policy Review Committee', 'Home Rule Charter Commission', 'Library Board', 'Planning & Zoning Commission', 'Police Services Study Focus Group', 'REINVESTMENT ZONE #1', 'SH 190 Citizens Advisory Committee']"
http://tx-taylorcounty.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Taylor County,TX,USA,County,['Commissioner Agenda']
http://tx-texarkana.civicplus.com/AgendaCenter,2010,2018,civicplus,TRUE,Texarkana,TX,USA,Municipality,"['Building & Standards Commission', 'City Council', 'Historical Committee', 'Planning & Zoning', 'Tax Increment Reinvestment Zone Board', 'Zoning Board of Adjustments']"
http://tx-thecolonycdc.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,The Colony Community Development Corporation,TX,USA,Other,"['Community Development Corporation (CDC) Board', 'Tree Board']"
http://tx-tulia.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Tulia,TX,USA,Municipality,"['City Council Agendas', 'Economic Development Corporation Agendas']"
http://tx-universalcity2.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Universal City,TX,USA,Municipality,"['City Council', 'Animal Shelter Advisory Committee', 'Board of Adjustment', 'Board of Appeals', 'EDC - Economic Development Corporation', 'Library Advisory Commission', 'Olympia Hills Golf and Conference Center Commission', 'Parks & Recreation Commission', 'Planning and Zoning', 'Water/Wastewater Advisory Commission']"
http://tx-upperbrushycreekwcid.civicplus.com/AgendaCenter,2019,2020,civicplus,TRUE,Water Control and Improvement District,TX,USA,Other,['Regular Board Meeting Agenda']
http://tx-valverdecounty.civicplus.com/AgendaCenter,2003,2020,civicplus,TRUE,Valverde County,TX,USA,County,['Commissioners Court Agenda']
http://tx-watauga.civicplus.com/AgendaCenter,2017,2018,civicplus,TRUE,Watauga,TX,USA,Municipality,"['City Council', 'City Council-Public Hearings', 'Notice of Possible Quorum', 'Public Meetings', 'Animal Services Center Advisory Committee', 'Board of Appeals', 'Charter Review Commission', 'Civil Service Commission', 'Crime Control and Prevention District', 'Library Board', 'Meet & Confer', 'Parks Development Corporation', 'Planning and Zoning Commission', 'Watauga Improving Neighborhoods Committee (WIN)', 'Zoning Board of Adjustment']"
http://tx-webster.civicplus.com/AgendaCenter,2020,2020,civicplus,TRUE,Webster,TX,USA,Municipality,"['City Council Agenda', 'Animal Control Board Agenda', 'City Council Agenda Packet', 'City Council Special Agenda', 'City Council Special Agenda Packet', 'Planning and Zoning Agenda', 'Planning and Zoning Agenda Packet']"
http://tx-westlake.civicplus.com/AgendaCenter,2011,2018,civicplus,TRUE,Westlake,TX,USA,Municipality,"['Board of Trustees', 'Planning & Zoning Commission', 'Town Council']"
http://tx-westlakehills.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,West Lake Hills,TX,USA,Municipality,"['City Council', 'Board of Adjustment', 'Building Design Committee', 'Wastewater Commission', 'Zoning & Planning Commission']"
http://tx-westuniversityplace.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,West University Place,TX,USA,Municipality,"['City Council', 'Building & Standards Commission', 'Friends of West University Parks Board', 'Parks & Recreation Board', 'Recycling & Solid Waste Reduction Board', 'Senior Services Board', 'Zoning & Planning Commission', 'Zoning Board of Adjustment']"
http://tx-whitesettlement.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,White Settlement,TX,USA,Municipality,"['Board of Adjustments', 'City Council', 'Civil Service Commission', 'Crime Control & Prevention', 'Economic Development Corporation', 'Library Board', 'Parade Committee', 'Parks & Recreation Board', 'Planning & Zoning', 'Youth Advisory Council']"
http://tx-willis.civicplus.com/AgendaCenter,2019,2020,civicplus,TRUE,Willis,TX,USA,Municipality,"['City Council', 'City of Willis Community Development Corporation', 'Willis Planning and Zoning Commission']"
http://tx-workforcesolutionsne.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Workforce Solutions Northeast Texas,TX,USA,Other,"['Board', 'Chief Elected Officials', 'Executive Committee', 'uxiliary aids and services are available upon request to individuals with disabilities.', '00-735-2989 (TDD)', '11 (Voice)\xa0']"
http://ut-americanfork.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Americanfork,UT,USA,Municipality,"['Beautification Committee', 'Board of Adjustment', 'Building Authority', 'Cemetery Committee', 'City Council', 'Historic Preservation Committee', 'Library Board', 'Neighborhood Preservation Committee', 'PARC (Parks, Arts, Recreation, Culture) Committee', 'Parks & Recreation Committee', 'Planning Commission', 'Redevelopment Agency']"
http://ut-beavercounty.civicplus.com/AgendaCenter,2010,2020,civicplus,TRUE,Beaver County,UT,USA,County,"['Beaver County Community Development and Renewal Agency', 'Council of Governments (COG)', 'County Commission', 'Minersville Reservoir Recreation Committee ', 'Planning & Zoning Board', 'SSD #7-Roads District ', 'SSD#5-Waste Management ', 'SSD6-Elk Meadows', 'Travel Council']"
http://ut-bluffdale.civicplus.com/AgendaCenter,2013,2020,civicplus,TRUE,Bluffdale,UT,USA,Municipality,"['Appeals and Variance Hearing Officer (formerly BOA)', 'Bluffdale Arts Advisory Board', 'Bluffdale Historic Preservation Commission', 'Bluffdale Youth Council', 'City Council', 'Planning Commission', 'Public Notices']"
http://ut-cedarcity.civicplus.com/AgendaCenter,2007,2020,civicplus,TRUE,Cedar City,UT,USA,Municipality,"['Airport Board', 'Arts RAP tax advisory committee', 'Board of Adjustments', 'Cedar Area Transportation (CATS) Advisory Board', 'Cedar City Active Transportation Committee (ATC)', 'City Council', 'Historic Downtown Economic Committee', 'Historic Preservation Commission', 'Leisure Services Advisory Committee', 'Municipal Building Authority', 'Parks & Recreation RAP Tax advisory committee', 'Planning Commission', 'Redevelopment Agency']"
http://ut-clintoncity.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Clinton City,UT,USA,Municipality,"['Arts Board', 'Board of Zoning Adjustment', 'City Council', 'Parks Advisory Board', 'Planning Commission', 'Redevelopment Agency', 'Sanitary Sewer District']"
http://ut-daggettcounty.civicplus.com/AgendaCenter,2015,2020,civicplus,TRUE,Daggett County,UT,USA,County,"['Commission Meetings', 'Boards & Committees (except Commission)']"
http://ut-drapercity.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Draper City,UT,USA,Municipality,"['City Council Agenda', 'Appeals & Variance Hearing Officer ', 'Arena Advisory Board', 'Emergency Preparedness Committee ', 'Employee Appeals Board', 'Historic Preservation Commission ', ""Mayor's Youth Council "", 'Municipal Building Authority ', 'Parks, Recreation & Trails Committee ', 'Planning Commission', 'Redevelopment Agency ', 'Traverse Ridge Special District ', 'Traverse Ridge Special Service District Advisory Committee', 'Tree Commission ', 'Zoning Administrator ']"
http://ut-ephraim.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Ephraim,UT,USA,Municipality,"['City Council', 'Library Board']"
http://ut-fruitheightscity.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Fruitheights City,UT,USA,Municipality,"['City Council Agendas & Minutes', 'Meet the Candidates Night', 'Planning Commission Agenda & Minutes']"
http://ut-grandcounty.civicplus.com/AgendaCenter,2009,2020,civicplus,TRUE,Grand County,UT,USA,County,"['Airport Board', 'Budget Advisory Board', 'Change of Form of Government - Study Committee', 'Community Reinvestment Agency', 'County Council', 'GCED Advisory Board', 'Library Board', 'Moab Area Travel Council Advisory Board', 'Moab Tailings Project Site Futures Committee', 'Moab Tailings Project Steering Committee', 'Municipal Building Authority', 'Planning Commission', 'Sand Flats Recreation Area Stewardship Committee', 'Six County Infrastructure Coalition', 'Special Event Committee', 'Trail Mix']"
http://ut-highlandcity.civicplus.com/AgendaCenter,2011,2020,civicplus,TRUE,Highland City,UT,USA,Municipality,"['City Council', 'Planning Commission', 'Appeal Authority', 'Arts Council', 'Beautification Committee Meeting', 'Debris Basin Administrative Board', 'Highland City Fling Committee', 'Highland City Library Board', 'Highland Historical Society', 'Lone Peak Public Safety District', 'Open Space Committee', 'Parks Committee', 'Parks, Trails, and Tree Commission', 'Tree Commission', 'Water Advisory Board', 'Youth City Council']"
http://ut-kanab.civicplus.com/AgendaCenter,2012,2020,civicplus,TRUE,Kanab,UT,USA,Municipality,"['Arts Council', 'Beautification Committee', 'City Council', 'Heritage & Preservation Board', 'Library Board', 'Parks Board', 'Planning & Zoning Commission']"
http://ut-kaysville.civicplus.com/AgendaCenter,2014,2020,civicplus,TRUE,Kaysville,UT,USA,Municipality,"['City Council', 'Municipal Building Authority', 'Planning Commission', 'Power Commission', 'Redevelopment Agency']"
http://ut-millcreek.civicplus.com/AgendaCenter,2016,2020,civicplus,TRUE,Millcreek,UT,USA,Municipality,"['City Council', 'Community Reinvestment Agency', 'Hearing Officer', 'Mayor', 'Planning Commission', 'Taxing Entity Committee']"
http://ut-moab.civicplus.com/AgendaCenter,2008,2020,civicplus,TRUE,Moab,UT,USA,Municipality,"['Arches Hotspot Region Coordinating Committee', 'City Council', 'Planning Commission', 'Water Conservation and Drought Management Advisory Board']"
